"Group_name","IU_ID","IU_ID2","CoverageGroup","Group"
"1144","19297","ETH19297"
"3462","19302","ETH19302"
"1423","19303","ETH19303"
"1865","19306","ETH19306"
"1281","19307","ETH19307"
"3930","19309","ETH19309"
"3931","19311","ETH19311"
"1428","19313","ETH19313"
"3305","19315","ETH19315"
"1068","19317","ETH19317"
"1365","19318","ETH19318"
"2073","19319","ETH19319"
"1099","19322","ETH19322"
"1283","19325","ETH19325"
"1435","19326","ETH19326"
"976","19331","ETH19331"
"3392","19332","ETH19332"
"2307","19335","ETH19335"
"3417","19342","ETH19342"
"3422","19343","ETH19343"
"2394","19345","ETH19345"
"4546","19347","ETH19347"
"3206","19349","ETH19349"
"3400","19352","ETH19352"
"2189","19356","ETH19356"
"2095","19366","ETH19366"
"483","19368","ETH19368"
"3244","19378","ETH19378"
"3911","19380","ETH19380"
"2304","19385","ETH19385"
"466","19386","ETH19386"
"3382","19387","ETH19387"
"3455","19388","ETH19388"
"5002","19389","ETH19389"
"3474","19390","ETH19390"
"3413","19394","ETH19394"
"4549","19397","ETH19397"
"3227","19400","ETH19400"
"3410","19401","ETH19401"
"3248","19402","ETH19402"
"3339","19403","ETH19403"
"3384","19404","ETH19404"
"3418","19405","ETH19405"
"3470","19406","ETH19406"
"3621","19410","ETH19410"
"2513","19411","ETH19411"
"3461","19427","ETH19427"
"3554","19429","ETH19429"
"3571","19430","ETH19430"
"3222","19431","ETH19431"
"3407","19432","ETH19432"
"3551","19437","ETH19437"
"3890","19438","ETH19438"
"3261","19439","ETH19439"
"3268","19440","ETH19440"
"3281","19441","ETH19441"
"3414","19444","ETH19444"
"3561","19446","ETH19446"
"3584","19447","ETH19447"
"468","19450","ETH19450"
"3921","19453","ETH19453"
"2296","19455","ETH19455"
"2544","19458","ETH19458"
"3488","19460","ETH19460"
"3489","19461","ETH19461"
"2641","19463","ETH19463"
"467","19466","ETH19466"
"484","19469","ETH19469"
"2293","19473","ETH19473"
"2305","19475","ETH19475"
"411","19480","ETH19480"
"3927","19484","ETH19484"
"3926","19486","ETH19486"
"4548","19490","ETH19490"
"410","19494","ETH19494"
"3300","19495","ETH19495"
"2102","19497","ETH19497"
"3336","19498","ETH19498"
"5003","19500","ETH19500"
"3463","19503","ETH19503"
"3238","19504","ETH19504"
"3257","19505","ETH19505"
"3566","19506","ETH19506"
"3273","19509","ETH19509"
"3446","19512","ETH19512"
"2651","19513","ETH19513"
"3439","19514","ETH19514"
"3213","19515","ETH19515"
"3653","19516","ETH19516"
"2508","19517","ETH19517"
"2186","19525","ETH19525"
"3358","19526","ETH19526"
"3597","19527","ETH19527"
"3275","19528","ETH19528"
"2653","19532","ETH19532"
"3627","19538","ETH19538"
"3503","19541","ETH19541"
"3628","19542","ETH19542"
"3647","19544","ETH19544"
"3632","19545","ETH19545"
"2638","19548","ETH19548"
"3513","19550","ETH19550"
"3515","19554","ETH19554"
"3639","19556","ETH19556"
"2545","19562","ETH19562"
"3644","19564","ETH19564"
"2650","19566","ETH19566"
"2657","19567","ETH19567"
"2603","19568","ETH19568"
"3651","19576","ETH19576"
"2614","19579","ETH19579"
"2615","19583","ETH19583"
"3654","19586","ETH19586"
"3216","19587","ETH19587"
"4201","20328","GAB20328"
"4202","20333","GAB20333"
"4205","20334","GAB20334"
"4775","20335","GAB20335"
"4451","20337","GAB20337"
"4452","20341","GAB20341"
"4453","20342","GAB20342"
"2214","20343","GAB20343"
"4203","20346","GAB20346"
"4204","20347","GAB20347"
"4455","20348","GAB20348"
"4456","20349","GAB20349"
"4457","20351","GAB20351"
"4458","20352","GAB20352"
"4459","20353","GAB20353"
"4460","20354","GAB20354"
"4461","20355","GAB20355"
"4462","20356","GAB20356"
"4463","20357","GAB20357"
"4464","20358","GAB20358"
"4465","20360","GAB20360"
"4466","20362","GAB20362"
"4467","20363","GAB20363"
"4942","20365","GAB20365"
"4469","20367","GAB20367"
"4470","20368","GAB20368"
"4486","20369","GAB20369"
"4471","20370","GAB20370"
"4472","20371","GAB20371"
"4473","20372","GAB20372"
"4495","20373","GAB20373"
"4474","20374","GAB20374"
"4475","20375","GAB20375"
"4476","20377","GAB20377"
"4477","20378","GAB20378"
"1230","21380","GHA21380"
"562","21382","GHA21382"
"1231","21387","GHA21387"
"888","21388","GHA21388"
"1232","21390","GHA21390"
"615","21391","GHA21391"
"1233","21392","GHA21392"
"1234","21393","GHA21393"
"612","21394","GHA21394"
"658","21397","GHA21397"
"1442","21400","GHA21400"
"1235","21402","GHA21402"
"1203","21419","GHA21419"
"702","21421","GHA21421"
"1125","21424","GHA21424"
"517","21427","GHA21427"
"1505","21429","GHA21429"
"1752","21430","GHA21430"
"530","21441","GHA21441"
"1718","21450","GHA21450"
"1719","21451","GHA21451"
"543","21453","GHA21453"
"654","21456","GHA21456"
"520","21483","GHA21483"
"521","21484","GHA21484"
"1720","21489","GHA21489"
"1506","21493","GHA21493"
"1702","21503","GHA21503"
"703","21505","GHA21505"
"1212","21531","GHA21531"
"1213","21532","GHA21532"
"663","21534","GHA21534"
"655","21540","GHA21540"
"651","21551","GHA21551"
"893","21558","GHA21558"
"1215","21563","GHA21563"
"1239","21568","GHA21568"
"4112","21569","GHA21569"
"538","21571","GHA21571"
"528","21573","GHA21573"
"656","21574","GHA21574"
"653","21581","GHA21581"
"1240","21597","GHA21597"
"524","21598","GHA21598"
"657","21603","GHA21603"
"4532","21610","GHA21610"
"2724","21613","GHA21613"
"2562","21615","GHA21615"
"2723","21616","GHA21616"
"2725","21617","GHA21617"
"2727","21618","GHA21618"
"2728","21619","GHA21619"
"2729","21620","GHA21620"
"2561","21622","GHA21622"
"2726","21623","GHA21623"
"2720","21624","GHA21624"
"2539","21630","GHA21630"
"2540","21639","GHA21639"
"2564","21641","GHA21641"
"2566","21645","GHA21645"
"2750","21647","GHA21647"
"2740","21648","GHA21648"
"2741","21649","GHA21649"
"2751","21650","GHA21650"
"2743","21652","GHA21652"
"2744","21653","GHA21653"
"2746","21655","GHA21655"
"2736","21656","GHA21656"
"2503","21657","GHA21657"
"2502","21660","GHA21660"
"4591","21666","GHA21666"
"2568","21671","GHA21671"
"2567","21673","GHA21673"
